Mail Mythic+ Dungeon Pool — Hero & Myth Upgrade Stats,,,,,,,,
,,,,,,,,
Track rank,Item level,,Methodology,,,,,
Tattered Amani War Banner,273797,"+137 [Agility or Strength]
Use: Plant the banner for 15 sec! Fighting within 12 yards of it fills you with Battle Fervor, granting 507 of your highest secondary stat. Defeating at least 1 enemy while the banner stands will extend Banner's duration by 5 sec. (1 Min, 30 Sec Cooldown)
""""Aged and worn, it has led the Amani to countless victories in ages past.""""","+141 [Agility or Strength]
Use: Plant the banner for 15 sec! Fighting within 12 yards of it fills you with Battle Fervor, granting 514 of your highest secondary stat. Defeating at least 1 enemy while the banner stands will extend Banner's duration by 5 sec. (1 Min, 30 Sec Cooldown)
""""Aged and worn, it has led the Amani to countless victories in ages past.""""","+145 [Agility or Strength]
Use: Plant the banner for 15 sec! Fighting within 12 yards of it fills you with Battle Fervor, granting 521 of your highest secondary stat. Defeating at least 1 enemy while the banner stands will extend Banner's duration by 5 sec. (1 Min, 30 Sec Cooldown)
""""Aged and worn, it has led the Amani to countless victories in ages past.""""","+150 [Agility or Strength]
Use: Plant the banner for 15 sec! Fighting within 12 yards of it fills you with Battle Fervor, granting 530 of your highest secondary stat. Defeating at least 1 enemy while the banner stands will extend Banner's duration by 5 sec. (1 Min, 30 Sec Cooldown)
""""Aged and worn, it has led the Amani to countless victories in ages past.""""","+154 [Agility or Strength]
Use: Plant the banner for 15 sec! Fighting within 12 yards of it fills you with Battle Fervor, granting 537 of your highest secondary stat. Defeating at least 1 enemy while the banner stands will extend Banner's duration by 5 sec. (1 Min, 30 Sec Cooldown)
""""Aged and worn, it has led the Amani to countless victories in ages past.""""","+159 [Agility or Strength]
Use: Plant the banner for 15 sec! Fighting within 12 yards of it fills you with Battle Fervor, granting 544 of your highest secondary stat. Defeating at least 1 enemy while the banner stands will extend Banner's duration by 5 sec. (1 Min, 30 Sec Cooldown)
""""Aged and worn, it has led the Amani to countless victories in ages past.""""",https://www.wowhead.com/item=273797
Teldrassil's Sacrifice,251201,"679 Armor
110 Block
+72 [Strength or Intellect]
+1,397 Stamina
+56 Mastery
+33 Critical Strike","693 Armor
112 Block
+74 [Strength or Intellect]
+1,448 Stamina
+57 Mastery
+33 Critical Strike","706 Armor
115 Block
+76 [Strength or Intellect]
+1,501 Stamina
+57 Mastery
+34 Critical Strike","725 Armor
118 Block
+79 [Strength or Intellect]
+1,572 Stamina
+58 Mastery
+34 Critical Strike","739 Armor
120 Block
+81 [Strength or Intellect]
+1,627 Stamina
+59 Mastery
+35 Critical Strike","754 Armor
123 Block
+84 [Strength or Intellect]
+1,684 Stamina
+60 Mastery
+35 Critical Strike",https://www.wowhead.com/item=251201
Tempest's Shelter,251162,"679 Armor
110 Block
+72 [Strength or Intellect]
+1,397 Stamina
+52 Haste
+37 Versatility","693 Armor
112 Block
+74 [Strength or Intellect]
+1,448 Stamina
+53 Haste
+37 Versatility","706 Armor
115 Block
+76 [Strength or Intellect]
+1,501 Stamina
+53 Haste
+38 Versatility","725 Armor
118 Block
+79 [Strength or Intellect]
+1,572 Stamina
+54 Haste
+38 Versatility","739 Armor
120 Block
+81 [Strength or Intellect]
+1,627 Stamina
+55 Haste
+39 Versatility","754 Armor
123 Block
+84 [Strength or Intellect]
+1,684 Stamina
+56 Haste
+39 Versatility",https://www.wowhead.com/item=251162
Thornblade,251180,"110 - 184 Damage
Speed 1.80
(81.7 damage per second)
+72 Agility
+1,397 Stamina
+35 Haste
+54 Mastery","113 - 189 Damage
Speed 1.80
(83.9 damage per second)
+74 Agility
+1,448 Stamina
+35 Haste
+55 Mastery","116 - 195 Damage
Speed 1.80
(86.4 damage per second)
+76 Agility
+1,501 Stamina
+36 Haste
+55 Mastery","121 - 202 Damage
Speed 1.80
(89.7 damage per second)
+79 Agility
+1,572 Stamina
+36 Haste
+56 Mastery","124 - 208 Damage
Speed 1.80
(92.2 damage per second)
+81 Agility
+1,627 Stamina
+37 Haste
+57 Mastery","128 - 214 Damage
Speed 1.80
(95.0 damage per second)
+84 Agility
+1,684 Stamina
+37 Haste
+58 Mastery",https://www.wowhead.com/item=251180
Thorntalon Edge,251186,"175 - 250 Damage
Speed 2.60
(81.7 damage per second)
+72 Agility
+1,397 Stamina
+33 Critical Strike
+56 Mastery","180 - 257 Damage
Speed 2.60
(84.0 damage per second)
+74 Agility
+1,448 Stamina
+33 Critical Strike
+57 Mastery","185 - 264 Damage
Speed 2.60
(86.3 damage per second)
+76 Agility
+1,501 Stamina
+34 Critical Strike
+57 Mastery","192 - 274 Damage
Speed 2.60
(89.6 damage per second)
+79 Agility
+1,572 Stamina
+34 Critical Strike
+58 Mastery","198 - 282 Damage
Speed 2.60
(92.3 damage per second)
+81 Agility
+1,627 Stamina
+35 Critical Strike
+59 Mastery","203 - 290 Damage
Speed 2.60
(94.8 damage per second)
+84 Agility
+1,684 Stamina
+35 Critical Strike
+60 Mastery",https://www.wowhead.com/item=251186
Tiny Electromental in a Jar,158374,"+137 Agility
Equip: Your attacks and abilities have a chance to grant Phenomenal Power. On reaching 12 applications you will Unleash Lightning, inflicting (29061 * 1) Nature damage.
""""Phenomenal lightning power, itty bitty containment space.""""","+141 Agility
Equip: Your attacks and abilities have a chance to grant Phenomenal Power. On reaching 12 applications you will Unleash Lightning, inflicting (30366 * 1) Nature damage.
""""Phenomenal lightning power, itty bitty containment space.""""","+145 Agility
Equip: Your attacks and abilities have a chance to grant Phenomenal Power. On reaching 12 applications you will Unleash Lightning, inflicting (31721 * 1) Nature damage.
""""Phenomenal lightning power, itty bitty containment space.""""","+150 Agility
Equip: Your attacks and abilities have a chance to grant Phenomenal Power. On reaching 12 applications you will Unleash Lightning, inflicting (33609 * 1) Nature damage.
""""Phenomenal lightning power, itty bitty containment space.""""","+154 Agility
Equip: Your attacks and abilities have a chance to grant Phenomenal Power. On reaching 12 applications you will Unleash Lightning, inflicting (35090 * 1) Nature damage.
""""Phenomenal lightning power, itty bitty containment space.""""","+159 Agility
Equip: Your attacks and abilities have a chance to grant Phenomenal Power. On reaching 12 applications you will Unleash Lightning, inflicting (36627 * 1) Nature damage.
""""Phenomenal lightning power, itty bitty containment space.""""",https://www.wowhead.com/item=158374
Toxin-Coated Warstaff,273788,"124 - 186 Damage
Speed 3.60
(43.1 damage per second)
+838 [Agility or Intellect]
+2,794 Stamina
+104 Haste
+74 Mastery","128 - 192 Damage
Speed 3.60
(44.3 damage per second)
+862 [Agility or Intellect]
+2,896 Stamina
+105 Haste
+75 Mastery","131 - 197 Damage
Speed 3.60
(45.6 damage per second)
+886 [Agility or Intellect]
+3,002 Stamina
+107 Haste
+76 Mastery","136 - 205 Damage
Speed 3.60
(47.4 damage per second)
+920 [Agility or Intellect]
+3,143 Stamina
+109 Haste
+77 Mastery","140 - 211 Damage
Speed 3.60
(48.7 damage per second)
+946 [Agility or Intellect]
+3,254 Stamina
+110 Haste
+78 Mastery","144 - 217 Damage
Speed 3.60
(50.1 damage per second)
+972 [Agility or Intellect]
+3,369 Stamina
+112 Haste
+79 Mastery",https://www.wowhead.com/item=273788
Tribal Defender's Cord,251154,"139 Armor
+108 [Agility or Intellect]
+2,096 Stamina
+75 Critical Strike
+58 Haste","142 Armor
+111 [Agility or Intellect]
+2,172 Stamina
+76 Critical Strike
+59 Haste","145 Armor
+114 [Agility or Intellect]
+2,252 Stamina
+77 Critical Strike
+60 Haste","149 Armor
+118 [Agility or Intellect]
+2,358 Stamina
+79 Critical Strike
+61 Haste","152 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+80 Critical Strike
+61 Haste","155 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+81 Critical Strike
+62 Haste",https://www.wowhead.com/item=251154
Tumor of the Swarm,250245,"+137 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 18871 Nature damage split among nearby enemies and healing you for 11872.","+141 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 19718 Nature damage split among nearby enemies and healing you for 12405.","+145 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 20598 Nature damage split among nearby enemies and healing you for 12959.","+150 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 21824 Nature damage split among nearby enemies and healing you for 13730.","+154 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 22785 Nature damage split among nearby enemies and healing you for 14335.","+159 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 23784 Nature damage split among nearby enemies and healing you for 14963.",https://www.wowhead.com/item=250245
Twin-Strike Polearm,158371,"248 - 372 Damage
Speed 3.60
(86.1 damage per second)
+144 [Agility or Strength]
+2,794 Stamina
+104 Critical Strike
+74 Versatility","255 - 383 Damage
Speed 3.60
(88.6 damage per second)
+148 [Agility or Strength]
+2,896 Stamina
+105 Critical Strike
+75 Versatility","262 - 394 Damage
Speed 3.60
(91.1 damage per second)
+152 [Agility or Strength]
+3,002 Stamina
+107 Critical Strike
+76 Versatility","273 - 409 Damage
Speed 3.60
(94.7 damage per second)
+158 [Agility or Strength]
+3,143 Stamina
+109 Critical Strike
+77 Versatility","280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+110 Critical Strike
+78 Versatility","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+112 Critical Strike
+79 Versatility",https://www.wowhead.com/item=158371
Unstable Felheart Crystal,250255,"+137 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 16125 of your health to infuse a target ally for 10 sec, absorbing 272535 damage. (2 Min Cooldown)","+141 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 16849 of your health to infuse a target ally for 10 sec, absorbing 284769 damage. (2 Min Cooldown)","+145 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 17601 of your health to infuse a target ally for 10 sec, absorbing 297477 damage. (2 Min Cooldown)","+150 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 18649 of your health to infuse a target ally for 10 sec, absorbing 315189 damage. (2 Min Cooldown)","+154 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 19470 of your health to infuse a target ally for 10 sec, absorbing 329072 damage. (2 Min Cooldown)","+159 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 20323 of your health to infuse a target ally for 10 sec, absorbing 343488 damage. (2 Min Cooldown)",https://www.wowhead.com/item=250255
Venom-Etched Crescent,273785,"159 - 266 Damage
Speed 2.60
(81.7 damage per second)
+72 [Strength or Agility]
+1,397 Stamina
+52 Haste
+37 Versatility","164 - 273 Damage
Speed 2.60
(84.0 damage per second)
+74 [Strength or Agility]
+1,448 Stamina
+53 Haste
+37 Versatility","168 - 281 Damage
Speed 2.60
(86.3 damage per second)
+76 [Strength or Agility]
+1,501 Stamina
+53 Haste
+38 Versatility","175 - 292 Damage
Speed 2.60
(89.8 damage per second)
+79 [Strength or Agility]
+1,572 Stamina
+54 Haste
+38 Versatility","180 - 300 Damage
Speed 2.60
(92.3 damage per second)
+81 [Strength or Agility]
+1,627 Stamina
+55 Haste
+39 Versatility","185 - 309 Damage
Speed 2.60
(95.0 damage per second)
+84 [Strength or Agility]
+1,684 Stamina
+56 Haste
+39 Versatility",https://www.wowhead.com/item=273785
Victor's Flashfrozen Blade,251158,"248 - 372 Damage
Speed 3.60
(86.1 damage per second)
+144 [Agility or Strength]
+2,794 Stamina
+108 Mastery
+70 Versatility","255 - 383 Damage
Speed 3.60
(88.6 damage per second)
+148 [Agility or Strength]
+2,896 Stamina
+109 Mastery
+71 Versatility","262 - 394 Damage
Speed 3.60
(91.1 damage per second)
+152 [Agility or Strength]
+3,002 Stamina
+111 Mastery
+72 Versatility","273 - 409 Damage
Speed 3.60
(94.7 damage per second)
+158 [Agility or Strength]
+3,143 Stamina
+113 Mastery
+73 Versatility","280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+114 Mastery
+74 Versatility","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+116 Mastery
+75 Versatility",https://www.wowhead.com/item=251158
Vile Vial of Volatile Venom,273796,"+137 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 852 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 122 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+141 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 863 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 123 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+145 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 875 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 125 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+150 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 891 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 127 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+154 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 902 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 129 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+159 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 914 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 131 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""",https://www.wowhead.com/item=273796
Vile Writhefang Glaive,273787,"248 - 372 Damage
Speed 3.60
(86.1 damage per second)
+144 [Agility or Strength]
+2,794 Stamina
+104 Critical Strike
+74 Versatility","255 - 383 Damage
Speed 3.60
(88.6 damage per second)
+148 [Agility or Strength]
+2,896 Stamina
+105 Critical Strike
+75 Versatility","262 - 394 Damage
Speed 3.60
(91.1 damage per second)
+152 [Agility or Strength]
+3,002 Stamina
+107 Critical Strike
+76 Versatility","273 - 409 Damage
Speed 3.60
(94.7 damage per second)
+158 [Agility or Strength]
+3,143 Stamina
+109 Critical Strike
+77 Versatility","280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+110 Critical Strike
+78 Versatility","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+112 Critical Strike
+79 Versatility",https://www.wowhead.com/item=273787
Void Execution Mandate,250225,"+137 Agility
Use: Mark your target for execution, increasing your Haste by 304 for 20 sec. While the target is marked, each of your attacks against them grants an additional 22 Critical Strike, as the Void urges you to finish the kill, up to a maximum of (22 * 15) Critical Strike. (2 Min Cooldown)","+141 Agility
Use: Mark your target for execution, increasing your Haste by 308 for 20 sec. While the target is marked, each of your attacks against them grants an additional 22 Critical Strike, as the Void urges you to finish the kill, up to a maximum of (22 * 15) Critical Strike. (2 Min Cooldown)","+145 Agility
Use: Mark your target for execution, increasing your Haste by 313 for 20 sec. While the target is marked, each of your attacks against them grants an additional 22 Critical Strike, as the Void urges you to finish the kill, up to a maximum of (22 * 15) Critical Strike. (2 Min Cooldown)","+150 Agility
Use: Mark your target for execution, increasing your Haste by 318 for 20 sec. While the target is marked, each of your attacks against them grants an additional 23 Critical Strike, as the Void urges you to finish the kill, up to a maximum of (23 * 15) Critical Strike. (2 Min Cooldown)","+154 Agility
Use: Mark your target for execution, increasing your Haste by 322 for 20 sec. While the target is marked, each of your attacks against them grants an additional 23 Critical Strike, as the Void urges you to finish the kill, up to a maximum of (23 * 15) Critical Strike. (2 Min Cooldown)","+159 Agility
Use: Mark your target for execution, increasing your Haste by 326 for 20 sec. While the target is marked, each of your attacks against them grants an additional 23 Critical Strike, as the Void urges you to finish the kill, up to a maximum of (23 * 15) Critical Strike. (2 Min Cooldown)",https://www.wowhead.com/item=250225
